timeindex,AT_electricity,BE_electricity,CH_electricity,CZ_electricity,DE_electricity,FR_electricity,NO_electricity,PL_electricity,SE_electricity,DK_electricity,AT-biomass-bus,BE-biomass-bus,CH-biomass-bus,CZ-biomass-bus,DE-biomass-bus,DK-biomass-bus,FR-biomass-bus,NO-biomass-bus,PL-biomass-bus,SE-biomass-bus
2030-03-28 07:00:00,58.46690522,75.2,55.8984919042,58.46690522,55.543559959,55.8984919042,53.103567309,83.324099723,50.4483889436,53.103567309,0,33.84,25.1543213569,0,0,23.8966052891,0,0,37.4958448753,22.7017750246
2030-03-28 08:00:00,54.2548718221,75.2,54.2548718221,54.2548718221,51.5421282309,54.2548718221,53.103567309,83.324099723,50.4483889436,53.103567309,0,33.84,24.4146923199,0,0,23.8966052891,0,0,37.4958448753,22.7017750246
2030-03-28 09:00:00,27,75.2,27,27,25.65,27,53.103567309,83.324099723,50.4483889436,27,0,33.84,12.15,0,0,12.15,0,0,37.4958448753,22.7017750246
2030-03-28 10:00:00,26.9583577825,75.2,26.9583577825,27,25.6104398934,24.3675,53.103567309,83.324099723,50.4483889436,26.9583577825,0,33.84,12.1312610021,0,0,12.1312610021,0,0,37.4958448753,22.7017750246
2030-03-28 11:00:00,25.65,75.2,25.65,27,24.3675,24.3675,53.103567309,83.324099723,50.4483889436,25.65,0,33.84,11.5425,0,0,11.5425,0,0,37.4958448753,22.7017750246
2030-03-28 12:00:00,25.6104398934,75.2,25.6104398934,27,24.3299178987,24.3675,53.103567309,83.324099723,50.4483889436,23.1134220038,0,33.84,11.524697952,0,0,10.4010399017,0,0,37.4958448753,22.7017750246
2030-03-28 13:00:00,25.6104398934,75.2,25.6104398934,27,24.3299178987,24.3299178987,53.103567309,83.324099723,50.4483889436,23.1134220038,0,33.84,11.524697952,0,0,10.4010399017,0,0,37.4958448753,22.7017750246
2030-03-28 14:00:00,25.65,75.2,26.9583577825,27,25.6104398934,24.3675,53.103567309,83.324099723,50.4483889436,24.3299178987,0,33.84,12.1312610021,0,0,10.9484630544,0,0,37.4958448753,22.7017750246
2030-03-28 15:00:00,26.9583577855,75.2,26.9583577855,27,25.6104398962,24.3675,53.103567309,83.324099723,50.4483889436,24.3299179014,0,33.84,12.1312610035,0,0,10.9484630556,0,0,37.4958448753,22.7017750246
2030-03-28 16:00:00,38.783625731,75.2,38.783625731,38.783625731,36.8444444444,36.8444444444,53.103567309,83.324099723,50.4483889436,36.8444444444,0,33.84,17.4526315789,0,0,16.58,0,0,37.4958448753,22.7017750246
2030-03-28 17:00:00,45.5296710216,75.2,47.9259694964,47.9259694964,45.5296710216,43.3200001,53.103567309,83.324099723,50.4483889436,43.2531874705,0,33.84,21.5666862734,0,0,19.4639343617,0,0,37.4958448753,22.7017750246
2030-03-28 18:00:00,45.5296710216,75.2,47.9259694964,47.9259694964,45.5296710216,43.2531874705,53.103567309,83.324099723,50.4483889436,43.2531874705,0,33.84,21.5666862734,0,0,19.4639343617,0,0,37.4958448753,22.7017750246
2030-03-28 19:00:00,38.783625731,75.2,40.8248691905,40.8248691905,38.783625731,36.8444444444,53.103567309,83.324099723,50.4483889436,36.8444444444,0,33.84,18.3711911357,0,0,16.58,0,0,37.4958448753,22.7017750246
2030-03-28 20:00:00,36.8444444444,75.2,38.783625731,38.783625731,36.8444444444,35.0022222222,53.103567309,83.324099723,50.4483889436,35.0022222222,0,33.84,17.4526315789,0,0,15.751,0,0,37.4958448753,22.7017750246
2030-03-28 21:00:00,36.8444444444,75.2,38.783625731,38.783625731,36.8444444444,35.0022222222,53.103567309,75.2,38.783625731,35.0022222222,0,33.84,17.4526315789,0,0,15.751,0,0,33.84,17.4526315789
2030-03-28 22:00:00,25.65,75.2,27,27,25.65,24.3675,53.103567309,46.8698060379,27,24.3675,0,33.84,12.15,0,0,10.965375,0,0,21.0914127171,12.15
2030-03-28 23:00:00,25.6104398934,75.2,27,27,25.65,24.3675,53.103567309,36.8444444444,27,24.3675,0,33.84,12.15,0,0,10.965375,0,0,16.58,12.15
2030-03-29 00:00:00,25.6104398934,75.2,27,27,25.65,24.3675,53.103567309,36.8444444444,27,24.3675,0,33.84,12.15,0,0,10.965375,0,0,16.58,12.15
2030-03-29 01:00:00,25.6104398934,75.2,27,27,25.65,24.3675,53.103567309,46.8698060379,27,24.3675,0,33.84,12.15,0,0,10.965375,0,0,21.0914127171,12.15
2030-03-29 02:00:00,25.6104398934,75.2,27,27,25.65,24.3675,53.103567309,46.8698060379,27,24.3675,0,33.84,12.15,0,0,10.965375,0,0,21.0914127171,12.15
2030-03-29 03:00:00,25.65,75.2,27,27,25.65,24.3675,53.103567309,75.2,50.4483889436,24.3675,0,33.84,12.15,0,0,10.965375,0,0,33.84,22.7017750246
2030-03-29 04:00:00,45.5296710216,75.2,47.9259694964,47.9259694964,45.5296710216,43.3200001,53.103567309,83.324099723,50.4483889436,47.9259694964,0,33.84,21.5666862734,0,0,21.5666862734,0,0,37.4958448753,22.7017750246
2030-03-29 05:00:00,45.5296710216,75.2,47.9259694964,47.9259694964,45.5296710216,45.5296710216,53.103567309,83.324099723,50.4483889436,47.9259694964,0,33.84,21.5666862734,0,0,21.5666862734,0,0,37.4958448753,22.7017750246
2030-03-29 06:00:00,45.5296710216,75.2,47.9259694964,47.9259694964,45.5296710216,45.5296710216,53.103567309,83.324099723,50.4483889436,47.9259694964,0,33.84,21.5666862734,0,0,21.5666862734,0,0,37.4958448753,22.7017750246
2030-03-29 07:00:00,28.5000001,75.2,30.0000001053,30.0000001053,28.5000001,36.8444444444,53.103567309,83.324099723,50.4483889436,30.0000001053,0,33.84,13.5000000474,0,0,13.5000000474,0,0,37.4958448753,22.7017750246
2030-03-29 08:00:00,2.87593979337,75.2,3.02730504862,27,2.73214280371,4.85714285714,53.103567309,83.324099723,50.4483889436,2.87593979337,0,33.84,1.36228727188,0,0,1.29417290702,0,0,37.4958448753,22.7017750246
2030-03-29 09:00:00,0,75.2,3.02730504862,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.36228727188,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-29 10:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-29 11:00:00,0,75.2,3.02730504862,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.36228727188,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-29 12:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-29 13:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-29 14:00:00,0,75.2,3.02730504862,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.36228727188,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-29 15:00:00,2.87593979619,75.2,3.02730504862,27,2.73214280638,4.85714285714,53.103567309,83.324099723,50.4483889436,2.87593979619,0,33.84,1.36228727188,0,0,1.29417290828,0,0,37.4958448753,22.7017750246
2030-03-29 16:00:00,5.11278195489,75.2,5.11278195489,27,4.85714285714,4.85714285714,53.103567309,83.324099723,50.4483889436,5.11278195489,0,33.84,2.3007518797,0,0,2.3007518797,0,0,37.4958448753,22.7017750246
2030-03-29 17:00:00,5.11278195489,75.2,5.38187574199,27,5.11278195489,4.85714285714,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-29 18:00:00,5.11278195489,75.2,5.38187574199,27,5.11278195489,4.85714285714,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-29 19:00:00,5.11278195489,75.2,5.38187574199,27,5.11278195489,4.85714285714,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-29 20:00:00,5.11278195489,75.2,5.38187574199,27,5.11278195489,4.85714285714,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-29 21:00:00,4.61428571429,75.2,4.85714285714,27,4.61428571429,4.85714285714,53.103567309,83.324099723,50.4483889436,4.85714285714,0,33.84,2.18571428571,0,0,2.18571428571,0,0,37.4958448753,22.7017750246
2030-03-29 22:00:00,4.38357142857,75.2,4.85714285714,27,4.61428571429,4.85714285714,53.103567309,83.324099723,50.4483889436,4.85714285714,0,33.84,2.18571428571,0,0,2.18571428571,0,0,37.4958448753,22.7017750246
2030-03-29 23:00:00,4.38357142857,75.2,4.85714285714,27,4.61428571429,4.85714285714,53.103567309,83.324099723,50.4483889436,4.85714285714,0,33.84,2.18571428571,0,0,2.18571428571,0,0,37.4958448753,22.7017750246
2030-03-30 00:00:00,4.38357142857,75.2,4.85714285714,27,4.61428571429,4.85714285714,53.103567309,83.324099723,50.4483889436,4.85714285714,0,33.84,2.18571428571,0,0,2.18571428571,0,0,37.4958448753,22.7017750246
2030-03-30 01:00:00,4.85714285714,75.2,5.38187574199,27,5.11278195489,4.85714285714,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-30 02:00:00,4.85714285714,75.2,5.38187574199,27,5.11278195489,4.85714285714,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-30 03:00:00,4.85714285714,75.2,5.38187574199,27,5.11278195489,4.85714285714,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-30 04:00:00,5.11278195489,75.2,5.66513235999,27,5.38187574199,5.66513235999,53.103567309,83.324099723,50.4483889436,5.66513235999,0,33.84,2.54930956199,0,0,2.54930956199,0,0,37.4958448753,22.7017750246
2030-03-30 05:00:00,33.2521111111,75.2,36.8444444444,36.8444444444,35.0022222222,33.2521111111,53.103567309,83.324099723,50.4483889436,36.8444444444,0,33.84,16.58,0,0,16.58,0,0,37.4958448753,22.7017750246
2030-03-30 06:00:00,7.79301596327,75.2,8.63492073492,27,8.20317469817,8.63492073492,53.103567309,83.324099723,50.4483889436,8.63492073492,0,33.84,3.88571433071,0,0,3.88571433071,0,0,37.4958448753,22.7017750246
2030-03-30 07:00:00,5.11278195489,75.2,5.38187574199,27,5.11278195489,5.38187574199,53.103567309,83.324099723,50.4483889436,5.38187574199,0,33.84,2.42184408389,0,0,2.42184408389,0,0,37.4958448753,22.7017750246
2030-03-30 08:00:00,4.85714285714,75.2,4.85714285714,27,4.61428571429,4.85714285714,53.103567309,83.324099723,50.4483889436,4.85714285714,0,33.84,2.18571428571,0,0,2.18571428571,0,0,37.4958448753,22.7017750246
2030-03-30 09:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 10:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 11:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 12:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 13:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 14:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 15:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 16:00:00,1E-07,75.2,1.05263157895E-07,27,1E-07,4.85714285714,53.103567309,83.324099723,50.4483889436,1.05263157895E-07,0,33.84,4.73684210526E-08,0,0,4.73684210526E-08,0,0,37.4958448753,22.7017750246
2030-03-30 17:00:00,1E-07,75.2,1.05263157895E-07,27,1E-07,4.85714285714,53.103567309,83.324099723,50.4483889436,1.05263157895E-07,0,33.84,4.73684210526E-08,0,0,4.73684210526E-08,0,0,37.4958448753,22.7017750246
2030-03-30 18:00:00,1E-07,75.2,1.05263157895E-07,27,1E-07,4.85714285714,53.103567309,83.324099723,50.4483889436,1.05263157895E-07,0,33.84,4.73684210526E-08,0,0,4.73684210526E-08,0,0,37.4958448753,22.7017750246
2030-03-30 19:00:00,1E-07,75.2,1.05263157895E-07,27,1E-07,4.85714285714,53.103567309,83.324099723,50.4483889436,9.5E-08,0,33.84,4.73684210526E-08,0,0,4.275E-08,0,0,37.4958448753,22.7017750246
2030-03-30 20:00:00,1E-07,75.2,1.05263157895E-07,27,1E-07,4.85714285714,53.103567309,83.324099723,50.4483889436,9.5E-08,0,33.84,4.73684210526E-08,0,0,4.275E-08,0,0,37.4958448753,22.7017750246
2030-03-30 21:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 22:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-30 23:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 00:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,75.2,50.4483889436,0,0,33.84,0,0,0,0,0,0,33.84,22.7017750246
2030-03-31 01:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,75.2,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,33.84,22.7017750246
2030-03-31 02:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,75.2,50.4483889436,0,0,33.84,0,0,0,0,0,0,33.84,22.7017750246
2030-03-31 03:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,75.2,50.4483889436,0,0,33.84,0,0,0,0,0,0,33.84,22.7017750246
2030-03-31 04:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,75.2,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,33.84,22.7017750246
2030-03-31 05:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 06:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 07:00:00,0,75.2,2.96052631579E-09,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,1.33223684211E-09,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 08:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 09:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 10:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 11:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
2030-03-31 12:00:00,0,75.2,0,27,0,4.85714285714,53.103567309,83.324099723,50.4483889436,0,0,33.84,0,0,0,0,0,0,37.4958448753,22.7017750246
